0.0,0.0
-0.8612164389860372,-0.37369485450260664
-0.8650592837127408,-0.3747609953431378
-1.3882600344758032,-0.3770845381323144
-1.3879393208067414,-0.3774052518013761
-1.6851900669748687,-0.7387748746603243
-1.695789866137784,-0.7425127528654412
-1.6944211165490561,-0.746111659114249
-1.6843239380125197,-0.7425697392806478
-2.5767126953366417,-1.103875791558099
-2.5763912368413164,-1.1041972500534245
-3.167358251015259,-1.1052607785889672
-3.152957785510985,-1.1008423018001992
-3.8826851869641765,-1.3676121581329599
-3.914936804004484,-1.377330984710128
-4.211565963948525,-1.7376107281158921
-4.211036424363412,-1.7373989122818467
-4.497971857391225,-2.096832460608261
-4.404467254803125,-2.058949024169976
-4.1431644415721784,-2.4159442134561906
-4.201630521236221,-2.4470366631030838
-3.265078261780852,-2.8123087225767915
-3.2628069477410255,-2.8140392475595166
-2.323858697693878,-3.092862003271501
-2.3098511504837385,-3.082223730557794
-1.453710582634168,-3.440613513262238
-1.4689523523281913,-3.463209203946214
-0.8973501955844565,-4.180494490790319
-1.339732694483159,-4.935426840236008
-0.8462353226155284,-4.89517210423886
-0.8581843310943804,-4.922824098265264
0.05763472218997778,-5.1931066574412394
0.06731884857743148,-5.165747330326293
1.1942828469703628,-5.161845606498817
1.1981889627992037,-5.162071686463896
3.5125180620826018,-5.160897208589767
3.4910692587483645,-5.094358646656225
3.1975364583825927,-6.1706744715386534
3.217049220732879,-6.249725867885389
4.0550153772466535,-6.601865814690461
4.040132049235389,-6.566127921076317
5.525008532814208,-6.846674452151046
5.529413571356108,-6.859664013465947
6.357231326621512,-7.21157941473243
6.376409499700422,-7.241898609730588
6.90948024260432,-7.960694881091498
6.908477535133974,-7.961898130055913
9.516071667373524,-7.6007179602881445
9.559046940216794,-7.643026844703127
9.4916111298115,-8.365063457349315
9.447100202294358,-8.32073274634537
10.646177547565593,-8.322839217627836
10.645963115473968,-8.32305364971946
12.362811504101069,-8.317618005673436
12.37035303044159,-8.322281378107233
13.492293880617021,-8.307186447728043
13.485735364203963,-8.301427588915729
14.5985050800303,-8.304941356745376
14.543653233269959,-8.269083760643134
14.624451962073698,-8.90347443498671
14.67809189570921,-8.942441703388466
15.505284458899144,-9.302087284315256
15.503781352775274,-9.303089355064504
16.342838033584844,-9.648091706907016
16.342625602354918,-9.648091706907016
18.05901311638325,-9.646201793631729
17.980592601402776,-9.599839729102378
18.7978429266242,-9.954242712785009
18.882517922556165,-10.002648754356153
20.29563737822317,-10.369330830844897
20.296052296840138,-10.368500993610963
21.495318484882805,-10.367917598591239
21.398934414144364,-10.318423654151648
22.30843634862509,-10.580011258315102
22.408131823596214,-10.63139786879463
23.825736651899362,-10.988650677025888
23.8256299507273,-10.98950428640237
24.947568536967434,-10.987449396400006
24.84845494195414,-10.940397922413666
26.559036603579706,-10.9399570628782
26.66533793105123,-10.987652918115275
27.1937834651112,-11.707526994306525
27.193992143809297,-11.707526994306525
28.392129353940472,-12.33584073642812
28.374987865711027,-12.327832932146865
29.198812090869342,-12.688606802419239
29.083315881353258,-12.635413902287999
30.78263047580487,-12.636237543404247
30.781993713311227,-12.637086560062437
32.19096728642584,-12.9956920101158
38.05193777791595,-15.507026590108573
32.95818183008226,-13.333598740430137
33.14192193368907,-13.414105278216647
34.014118170515474,-13.763335578792503
34.01309527577978,-13.763233289318935
35.10452231228947,-13.770874923697104
35.29305822831812,-13.848180227328557
36.40661681595258,-13.851887563217897
36.20910967505744,-13.773635210436682
36.198559446479365,-13.772551640760998
36.19791764810233,-13.77190984238396
36.78049868734131,-13.773175120809443
36.75680265341604,-13.76443714457641
36.76313228301226,-13.754850331104677
36.37705103095332,-13.603844249063394
36.37217048982461,-13.599355210167204
36.78194444733974,-13.757942852955052
